Tweet,Geo,Location
RT @SomMandalBJP: What an insult! Mamata Banerjee's feet above Maa Kali's head! Even minister Shashi Panja is ignoring it while painting th…,,
Such goon in bjp play only communal agenda to win the election and Indian people voted him for this reason,,"Araria, India"
RT @DrRijuDutta_TMC: Former Union Minister @YashwantSinha joins the @AITCofficial family to fight with @MamataOfficial against the draconia…,,India
RT @SomMandalBJP: What an insult! Mamata Banerjee's feet above Maa Kali's head! Even minister Shashi Panja is ignoring it while painting th…,,
RT @SomMandalBJP: What an insult! Mamata Banerjee's feet above Maa Kali's head! Even minister Shashi Panja is ignoring it while painting th…,,
RT @SomMandalBJP: What an insult! Mamata Banerjee's feet above Maa Kali's head! Even minister Shashi Panja is ignoring it while painting th…,,
RT @SomMandalBJP: What an insult! Mamata Banerjee's feet above Maa Kali's head! Even minister Shashi Panja is ignoring it while painting th…,,
"RT @SaketGokhale: How Saradha Scam accused Mukul Roy is living off taxpayer funds in a plush Lutyens bungalow courtesy the BJP:

BJP's Muku…",,Bangalore
@DilipGhoshBJP Kolkata is India’s safest city to live in for 2nd year in a row https://t.co/veSHBfrHIK via @timesofindia,,
RT @SomMandalBJP: What an insult! Mamata Banerjee's feet above Maa Kali's head! Even minister Shashi Panja is ignoring it while painting th…,,
RT @SomMandalBJP: What an insult! Mamata Banerjee's feet above Maa Kali's head! Even minister Shashi Panja is ignoring it while painting th…,,
"BJP has to win Bengal to expand ideological footprint, secure eastern borders: Dilip Ghosh 

https://t.co/Ht4DgH97y5 https://t.co/D7L5vR66s3",,New Delhi
"RT @TimesNow: On Frankly Speaking with Navika Kumar, man executing BJP's 'Mission 200' &amp; West Bengal BJP President @DilipGhoshBJP, takes th…",,Kolkata
"@5ytForRyt @BJP4Bengal Ganta... 
After this Bullshit campaign start.
BJP won MLCRajasthan
BJP won MLCKerala
BJP won CIVIC poll Himachal Pradesh
BJP won District,TALUKA,MLC Gujarat
BJP won MLCHydrabad
BJP won Bihar state
BJP won MLC Chandigarh
BJP won Haryana Trust votes
Otecome of This campaign - 0",,
@Bijayku9932 @YogiDevnath2 @MamataOfficial @BJP4India @narendramodi @myogiadityanath @CRPaatil @AmitShah @DilipGhoshBJP @JPNadda Good,,"Ahmadabad City, India"
"Please help this beave heart from TMC goons, see how TMC is trying to influence the central forcce in Bengal @MukulR_Official @DilipGhoshBJP @me_locket @SuvenduWB @KailashOnline @BJP4Bengal @ECISVEEP @Republic_Bharat @jdhankhar1 @AmitShah @narendramodi 
https://t.co/ewMB4tj0F9",,
RT @SomMandalBJP: What an insult! Mamata Banerjee's feet above Maa Kali's head! Even minister Shashi Panja is ignoring it while painting th…,,
"RT @Santanurc1958: LIVE : Press Conference of Shri. @SamikBJP, Chief Spokesperson at Hotel Hindustan International. 

@BJP4Bengal @BJPSouth…",,"Behala, Kolkata"
@advmajeedmemon In fact your twit reveals your overflowing frustration.😂 @BJP4India @BJP4Bengal,,Mumbai
"@MamataOfficial TMC got two Bhumi-Putros (Rakesh Tikait and Yashwant), today. Eaai, stop, stop...no one should use Bahari word any more. I'm looking for Arun Shorie now.
@DilipGhoshBJP 
@amitmalviya",,
"Is Bengal election going to be fought on attack, counter attack &amp; drama vs drama?

‘We work on principle of Sabka Saath, Sabka Vikas’, says Bengal BJP President @DilipGhoshBJP on Frankly Speaking with Navika Kumar.

Watch #FranklySpeakingWithDilipGhosh at 10 PM; Sun 10 AM &amp; 8 PM. https://t.co/KUCfyGgxq1",,India
"RT @timesofindia: BJP has to win Bengal to expand ideological footprint, secure eastern borders: Dilip Ghosh 

https://t.co/Ht4DgH97y5 http…",,
RT @smritiirani: Didi says ‘Khela Hobe’ but West Bengal’s ‘Asol Poriborton’ will be done by PM @narendramodi Ji. Nandigram and West Bengal…,,Naini Prayagraj
RT @SomMandalBJP: What an insult! Mamata Banerjee's feet above Maa Kali's head! Even minister Shashi Panja is ignoring it while painting th…,,
RT @smritiirani: Didi says ‘Khela Hobe’ but West Bengal’s ‘Asol Poriborton’ will be done by PM @narendramodi Ji. Nandigram and West Bengal…,,"Surat, India"
RT @SomMandalBJP: What an insult! Mamata Banerjee's feet above Maa Kali's head! Even minister Shashi Panja is ignoring it while painting th…,,India
"RT @idnani_nandini: Roka, Ring &amp; Tika Ceremony wedding reception in different Palaces in #Rajasthan &amp; 7 Crores cash demand in Dowry fulfill…",,
RT @paulagnimitra1: I urge @ECISVEEP to direct TMC to remove all pictures of the CM in wheelchair from all platforms &amp; stop this attempt of…,,India
RT @SomMandalBJP: What an insult! Mamata Banerjee's feet above Maa Kali's head! Even minister Shashi Panja is ignoring it while painting th…,,
"RT @timesofindia: BJP has to win Bengal to expand ideological footprint, secure eastern borders: Dilip Ghosh 

https://t.co/Ht4DgH97y5 http…",,
"My today's different clicks in Kolkata North Suburban District...
#ममता_जाछे_भाजपा_आसछे
#BanglarMatriShakti 
@BJP4Bengal https://t.co/BAGGCl5IeH",,"Delhi, Mumbai, Aurangabad..."
"RT @RahulSinhaBJP: Sharing a moment from Kolkata Airport before leaving for Delhi for an Urgent Election Meeting with @DilipGhoshBJP, @SuPr…",,
"RT @SaketGokhale: How Saradha Scam accused Mukul Roy is living off taxpayer funds in a plush Lutyens bungalow courtesy the BJP:

BJP's Muku…",,Kolkata
RT @SomMandalBJP: What an insult! Mamata Banerjee's feet above Maa Kali's head! Even minister Shashi Panja is ignoring it while painting th…,,
RT @smritiirani: Didi says ‘Khela Hobe’ but West Bengal’s ‘Asol Poriborton’ will be done by PM @narendramodi Ji. Nandigram and West Bengal…,,
"@TimesNow @DilipGhoshBJP Rsuslt of most corrupt govn since independence @PMOIndia 
@narendramodi has insulted,looted defamed India globally..
@washingtonpost @nytimes @POTUS @cnni  @POTUS44 @ndtv @timesofindia @aajtak @BJP4India @narendramodi @10DowningStreet @BBCNews https://t.co/UivcJSkq52",,
@DilipGhoshBJP Kolkata is India’s safest city to live in for 2nd year in a row https://t.co/jpjXMf5FuB via @timesofindia,,
RT @i3JPRAiBZlTBYSb: @DilipGhoshBJP Kolkata is India’s safest city to live in for 2nd year in a row https://t.co/veSHBfrHIK via @timesofind…,,
"RT @PynePulak: For kind attention of @ECISVEEP  
@WBPolice  and
@KolkataPolice

@BJP4Bengal  leader is using abusive language against @AITC…",,"West Bengal,India

"
RT @smritiirani: Joined @dpradhanbjp Ji &amp; karyakartas of @BJP4Bengal in supporting @SuvenduWB Ji as he filed his nomination from Nandigram…,,भारत
"RT @sunilkapoor8: Is this Medical Miracle, #ShriRam blessings or #KHELA_HOBE ???
@BJP4Bengal @KailashOnline 
@SunainaHoley @ramesh_sbisht h…",,
"RT @VijayaRahatkar: My today's different clicks in Kolkata North Suburban District...
#ममता_जाछे_भाजपा_आसछे
#BanglarMatriShakti 
@BJP4Benga…",,"Ballia, India"
"RT @SomnThSaha1: Cartoon #MamtaBanerjee 😆

@BJP4Bengal @DilipGhoshBJP @TajinderBagga @BjpBiplab @BJYMNABADAL @yoursdharm @amitmalviya @sanj…",,
"RT @VijayaRahatkar: My today's different clicks in Kolkata North Suburban District...
#ममता_जाछे_भाजपा_आसछे
#BanglarMatriShakti 
@BJP4Benga…",,"Madhya Pradesh, India"
@BJP4Bengal should choose a deserving candidate for Madhyamgram and should not give walk over to TMC @DilipGhoshBJP @tathagata2 @basusayan @DebasreeBJP @amitmalviya @Abhijit_Basak83 @Amitava_BJP @JPNadda @AmitShah,,"कोलकाता, भारत"
RT @RajibBanerjeeWB: Leaving for Delhi for an urgent election meeting. @DilipGhoshBJP  @SuvenduWB https://t.co/6Q3AvuC6cB,,
"RT @sourav_sngupta: Who will win the battle of Nandigram? 

Mamata Banerjee: 51.4%

Suvendu Adhikari: 32.7%

Note: This question was not as…",,"West Bengal,India

"
@ANI An extremely apathetic joke by @YashwantSinha on @MamataOfficial . Won't get a single vote. @BJP4Bengal,,Mumbai
RT @SomMandalBJP: What an insult! Mamata Banerjee's feet above Maa Kali's head! Even minister Shashi Panja is ignoring it while painting th…,,
"RT @timesofindia: BJP has to win Bengal to expand ideological footprint, secure eastern borders: Dilip Ghosh 

https://t.co/Ht4DgH97y5 http…",,"Vadodara,Gujrat,India"
"RT @TimesNow: People ready for Mamata Banerjee’s 'visarjan': BJP’s @DilipGhoshBJP. | #May2WithTimesNow

https://t.co/P8V9YDqswA",,"101, Ashokenagar Assembly,W.B."
RT @atanuacharya: CM MAMATA BANERJEE INJURED IN NANDIGRAM... IT'S SIMILAR LIKE THIS VIDEO CLIPS... EXCELLENT IDEA.... GREAT DRAMA FOR DEMOC…,,
"RT @VijayaRahatkar: My today's different clicks in Kolkata North Suburban District...
#ममता_जाछे_भाजपा_आसछे
#BanglarMatriShakti 
@BJP4Benga…",,
RT @Vinod90021: @nsitharaman @SrikanthIyer10 @BJP4India @BJP4Bengal @JPNadda PMC bank Ka pasa Lott Kay khareed lya kya .kepp up the purchas…,,"Mumbai, India"
"RT @VijayaRahatkar: My today's different clicks in Kolkata North Suburban District...
#ममता_जाछे_भाजपा_आसछे
#BanglarMatriShakti 
@BJP4Benga…",,"Chikhli, India"
@paulagnimitra1 @ECISVEEP @VanathiBJP @MrsGandhi @blsanthosh @VijayaRahatkar @amitmalviya @BJPMM4Bengal @BJP4Bengal @dushyanttgautam @PMOIndia Maybe Tmc Allard delayed,,
"RT @SaketGokhale: How Saradha Scam accused Mukul Roy is living off taxpayer funds in a plush Lutyens bungalow courtesy the BJP:

BJP's Muku…",,
"@TimesNow @DilipGhoshBJP @MamataOfficial That means u r better at script writing, we have been watching your dramas, reality usually have bad scripts. But what will this fat thing @DilipGhoshBJP know?",,
RT @SomMandalBJP: What an insult! Mamata Banerjee's feet above Maa Kali's head! Even minister Shashi Panja is ignoring it while painting th…,,
"RT @raza46752: #SuvenduAdhikari #BJP #MamataBanerjee #TMC
#WestBengalElections2021 
 #StopPrivatization
Who's the next cm of west Bengal ?…",,
RT @SomMandalBJP: What an insult! Mamata Banerjee's feet above Maa Kali's head! Even minister Shashi Panja is ignoring it while painting th…,,
RT @smritiirani: Didi says ‘Khela Hobe’ but West Bengal’s ‘Asol Poriborton’ will be done by PM @narendramodi Ji. Nandigram and West Bengal…,,भारत
RT @SomMandalBJP: What an insult! Mamata Banerjee's feet above Maa Kali's head! Even minister Shashi Panja is ignoring it while painting th…,,
"RT @Sanjib76837931: Please help this beave heart from TMC goons, see how TMC is trying to influence the central forcce in Bengal @MukulR_Of…",,
RT @SomMandalBJP: What an insult! Mamata Banerjee's feet above Maa Kali's head! Even minister Shashi Panja is ignoring it while painting th…,,
"RT @SaketGokhale: While the CBI continues to summon @AITCofficial leaders in the middle of elections, Saradha Scam prime accused Mukul Roy…",,
RT @SomMandalBJP: What an insult! Mamata Banerjee's feet above Maa Kali's head! Even minister Shashi Panja is ignoring it while painting th…,,
RT @paulagnimitra1: I urge @ECISVEEP to direct TMC to remove all pictures of the CM in wheelchair from all platforms &amp; stop this attempt of…,,
"RT @VijayaRahatkar: My today's different clicks in Kolkata North Suburban District...
#ममता_जाछे_भाजपा_आसछे
#BanglarMatriShakti 
@BJP4Benga…",,
"RT @SaketGokhale: How Saradha Scam accused Mukul Roy is living off taxpayer funds in a plush Lutyens bungalow courtesy the BJP:

BJP's Muku…",,"Kashmir, India"
"RT @SuvenduWB: Tomorrow (March 12), I will be at the #Haldia SDO's Office in order to file my Nomination as the @BJP4India Candidate from #…",,
"RT @dubey_sambal: #BanglaChaayeBJPModel
BJP for high tech infra in Bengal
via NaMo App
@BJP4Bengal https://t.co/fiKimNFmI6",,"Lucknow, Uttar Pradesh"
"RT @SaketGokhale: How Saradha Scam accused Mukul Roy is living off taxpayer funds in a plush Lutyens bungalow courtesy the BJP:

BJP's Muku…",,"Kolkata, India"
@DilipGhoshBJP Uttar Pradesh tops list in crimes against women https://t.co/BtVZ9TRN5J,,
@DilipGhoshBJP Dilip da please consider one point in party menifesto - Control over Private Schools and colleges on thier high fee stucture and admission transparency. Crores of parents are suffering.,,kolkata
"RT @TimesNow: People ready for Mamata Banerjee’s 'visarjan': BJP’s @DilipGhoshBJP. | #May2WithTimesNow

https://t.co/P8V9YDqswA",,
RT @EconomicTimes: WB BJP chief Dilip Ghosh said that the party has to fulfil its long-cherished mission of winning the state not only to e…,,
RT @SomMandalBJP: What an insult! Mamata Banerjee's feet above Maa Kali's head! Even minister Shashi Panja is ignoring it while painting th…,,
"RT @TimesNow: People ready for Mamata Banerjee’s 'visarjan': BJP’s @DilipGhoshBJP. | #May2WithTimesNow

https://t.co/P8V9YDqswA",,"West Bengal, India"
RT @paulagnimitra1: I urge @ECISVEEP to direct TMC to remove all pictures of the CM in wheelchair from all platforms &amp; stop this attempt of…,,"धुपगुरी, भारत"
"RT @SaketGokhale: How Saradha Scam accused Mukul Roy is living off taxpayer funds in a plush Lutyens bungalow courtesy the BJP:

BJP's Muku…",,Yokohama
"RT @SaketGokhale: How Saradha Scam accused Mukul Roy is living off taxpayer funds in a plush Lutyens bungalow courtesy the BJP:

BJP's Muku…",,"Timbaktu, India"
"RT @SaketGokhale: Since 2017, BJP's Mukul Roy has occupied the plush Lutyens bungalow at 181 South Avenue illegally &amp; has been allotted it…",,Yokohama
"RT @timesofindia: BJP has to win Bengal to expand ideological footprint, secure eastern borders: Dilip Ghosh 

https://t.co/Ht4DgH97y5 http…",,🌎 
RT @AninBanerjee: Can something be eaten without something being cooked? :) BJP MP @me_locket with TMC MP and Suvendu Adhikari's father Sis…,,।। आर्यावर्त ।। 
"RT @SaketGokhale: Like Saradha scam accused Mukul Roy, another such bungalow has been occupied for years by Bajrang Dal founder Vinay Katiy…",,Yokohama
RT @SomMandalBJP: What an insult! Mamata Banerjee's feet above Maa Kali's head! Even minister Shashi Panja is ignoring it while painting th…,,"Saharanpur, India"
"RT @IndiaToday: #SuvenduAdhikari goes temple hopping before filing nomination from #Nandigram. 
#ITVideo #WestBengalPolls @iindrojit https:…",,
"RT @goonereol: The accussed k2@ have not only been welcomed in Bjp but also got a Y plus central security. 

@BJP4Bengal is seriously cross…",,Bharat 
RT @SomMandalBJP: What an insult! Mamata Banerjee's feet above Maa Kali's head! Even minister Shashi Panja is ignoring it while painting th…,,
"RT @SaketGokhale: HOWEVER, here's the catch: Chairman of the House Committee of the Rajya Sabha can keep extending the duration as he wishe…",,Yokohama
RT @SaketGokhale: Why is Saradha Scam accused Mukul Roy being allowed to live in a plush Lutyens bungalow meant only for MPs illegally sinc…,,Yokohama
"RT @SaketGokhale: While the CBI continues to summon @AITCofficial leaders in the middle of elections, Saradha Scam prime accused Mukul Roy…",,Yokohama
RT @SomMandalBJP: What an insult! Mamata Banerjee's feet above Maa Kali's head! Even minister Shashi Panja is ignoring it while painting th…,,Burkina Faso
"RT @SaketGokhale: HOWEVER, here's the catch: Chairman of the House Committee of the Rajya Sabha can keep extending the duration as he wishe…",,Andolanjeevi Pradesh
"@BJP4Bengal Bjp to each and every moment bengal k insult kra......so Request to all,never vote to bjp",,
RT @SomMandalBJP: What an insult! Mamata Banerjee's feet above Maa Kali's head! Even minister Shashi Panja is ignoring it while painting th…,,
RT @atanuacharya: CM MAMATA BANERJEE INJURED IN NANDIGRAM... IT'S SIMILAR LIKE THIS VIDEO CLIPS... EXCELLENT IDEA.... GREAT DRAMA FOR DEMOC…,,Coimbatore
